quick_sort,10, Time/s, 0.475, 10
quick_sort,10, Gates/1e6, 0.650, 10
quick_sort,10, Bytes/MB, 22.171, 10
quick_sort,20, Time/s, 1.884, 10
quick_sort,20, Gates/1e6, 3.417, 10
quick_sort,20, Bytes/MB, 118.475, 10
quick_sort,30, Time/s, 4.689, 10
quick_sort,30, Gates/1e6, 7.935, 10
quick_sort,30, Bytes/MB, 280.558, 10
quick_sort,40, Time/s, 8.897, 10
quick_sort,40, Gates/1e6, 15.462, 10
quick_sort,40, Bytes/MB, 551.892, 10
quick_sort,50, Time/s, 15.347, 10
quick_sort,50, Gates/1e6, 25.613, 10
quick_sort,50, Bytes/MB, 920.406, 10
quick_sort,60, Time/s, 22.673, 10
quick_sort,60, Gates/1e6, 39.289, 10
quick_sort,60, Bytes/MB, 1419.343, 10
quick_sort,70, Time/s, 34.577, 10
quick_sort,70, Gates/1e6, 57.905, 10
quick_sort,70, Bytes/MB, 2099.892, 10
quick_sort,80, Time/s, 47.189, 10
quick_sort,80, Gates/1e6, 78.829, 10
quick_sort,80, Bytes/MB, 2889.435, 10
quick_sort,90, Time/s, 64.174, 10
quick_sort,90, Gates/1e6, 105.988, 10
quick_sort,90, Bytes/MB, 3876.712, 10
quick_sort,100, Time/s, 82.022, 10
quick_sort,100, Gates/1e6, 130.854, 10
quick_sort,100, Bytes/MB, 4813.187, 10
